name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"for_each_good_data/37100/iterations:100",100,209.6,188.6,ns,,,,,
"for_each_good_data/37200/iterations:100",100,207.69,188.11,ns,,,,,
"for_each_good_data/37300/iterations:100",100,209.3,189,ns,,,,,
"for_each_good_data/37400/iterations:100",100,208.6,188.6,ns,,,,,
"for_each_good_data/37500/iterations:100",100,209.499,189.5,ns,,,,,
"for_each_good_data/37600/iterations:100",100,207.1,186.9,ns,,,,,
"for_each_good_data/37700/iterations:100",100,209.6,188.6,ns,,,,,
"for_each_good_data/37800/iterations:100",100,209.4,188.1,ns,,,,,
"for_each_good_data/37900/iterations:100",100,207.7,187.6,ns,,,,,
"for_each_good_data/38000/iterations:100",100,208.8,188.91,ns,,,,,
"for_each_good_data/38100/iterations:100",100,208.5,188.2,ns,,,,,
"for_each_good_data/38200/iterations:100",100,209.2,189.1,ns,,,,,
"for_each_good_data/38300/iterations:100",100,209.3,189.1,ns,,,,,
"for_each_good_data/38400/iterations:100",100,208.5,187.41,ns,,,,,
"for_each_good_data/38500/iterations:100",100,206.8,187.9,ns,,,,,
